probe_id,mean_tumor,mean_normal,mean_difference_tumor_minus_normal,t_statistic,p_value,fdr_bh,entrez_id,gene_symbol,minus_log10_fdr,abs_diff
gene_6774,7.5561364329221385,7.394253830605419,0.16188260231671947,1.1723590745815986,0.252632428885509,0.34600039731336535,6774,STAT3,0.46092340250519137,0.16188260231671947
gene_5213,6.844665241303559,6.6684628121789915,0.17620242912456785,1.1627329352132938,0.25268670793795195,0.3460147273428137,5213,PFKM,0.46090541604075125,0.17620242912456785
gene_9415,6.565386047016723,6.40115072092728,0.16423532608944313,1.1706810988876881,0.2533114652387618,0.3468100972591023,9415,FADS2,0.4599082666742781,0.16423532608944313
gene_5967,4.372806421006396,4.473208117163671,-0.10040169615727557,-1.169910679654773,0.2534765288595187,0.3469759314272178,5967,REG1A,0.45970064973615216,0.10040169615727557
gene_5521,3.2213089926586576,3.272033974672885,-0.05072498201422748,-1.175724950697484,0.2537937536027006,0.347349960520022,5521,PPP2R2B,0.45923274615176085,0.05072498201422748
gene_152559,3.827167670140082,3.9421817872295755,-0.1150141170894936,-1.170338251256888,0.2539704942431764,0.34753162242910485,152559,PAQR3,0.4590056721626958,0.1150141170894936
gene_8790,5.053569785344847,5.303214575004728,-0.24964478965988057,-1.1731886335932549,0.2549182250772669,0.3487680567282011,8790,FPGT,0.45746329845837297,0.24964478965988057
gene_5269,5.77420916479731,5.654212597711183,0.11999656708612694,1.1670903968098785,0.25536260381456866,0.34931551746468886,5269,SERPINB6,0.45678212149204006,0.11999656708612694
gene_79830,5.31760783156423,5.125539802507375,0.1920680290568546,1.1716716330676211,0.2558704679631698,0.3497728242843642,79830,ZMYM1,0.45621393620045525,0.1920680290568546
gene_1401,3.417281990529415,3.539399775899633,-0.122117785370218,-1.1721544602783276,0.25591837137078083,0.3497728242843642,1401,CRP,0.45621393620045525,0.122117785370218
gene_627,3.828287220285007,3.7263259640334923,0.10196125625151486,1.1495617438485377,0.2558350380114268,0.3497728242843642,627,BDNF,0.45621393620045525,0.10196125625151486
gene_26145,6.188718252200427,6.102466798195083,0.08625145400534429,1.163975434647435,0.2559182483918354,0.3497728242843642,26145,IRF2BP1,0.45621393620045525,0.08625145400534429
gene_51517,4.5908772498710855,4.651989852339863,-0.06111260246877759,-1.163677554788342,0.25580289997698447,0.3497728242843642,51517,NCKIPSD,0.45621393620045525,0.06111260246877759
gene_2906,3.26705192661199,3.1652054927418662,0.10184643387012393,1.168721930256018,0.25605282557075904,0.34983549542081044,2906,GRIN2D,0.45613612772379936,0.10184643387012393
gene_2002,5.467821765799268,5.373680229185582,0.0941415366136864,1.1715525491240222,0.2560419617540799,0.34983549542081044,2002,ELK1,0.45613612772379936,0.0941415366136864
gene_6814,5.365730501441218,5.228767281688258,0.13696321975296044,1.166399322218064,0.25610855223966866,0.3498511048324967,6814,STXBP3,0.45611675024433995,0.13696321975296044
gene_6737,5.7245896220597325,5.633739224702712,0.09085039735702072,1.1449656648108608,0.2563849201482697,0.35016805852834415,6737,TRIM21,0.45572347172358896,0.09085039735702072
gene_6947,4.791871081007251,4.437421352487834,0.35444972851941703,1.1540310662238793,0.2567368785563437,0.35055809805065596,6947,TCN1,0.45523999603720866,0.35444972851941703
gene_2323,4.051480315429324,4.156528202213365,-0.10504788678404076,-1.1602801184911753,0.2569289683932422,0.35055809805065596,2323,FLT3LG,0.45523999603720866,0.10504788678404076
gene_6143,12.050378654551407,11.951753318385695,0.09862533616571234,1.1400631813113895,0.25693684582970705,0.35055809805065596,6143,RPL19,0.45523999603720866,0.09862533616571234
gene_10663,4.709588127403784,4.620941835405654,0.08864629199812946,1.1543141044806637,0.25688913135322966,0.35055809805065596,10663,CXCR6,0.45523999603720866,0.08864629199812946
gene_6534,5.156689971466829,5.2405011561408585,-0.0838111846740297,-1.1647578255163875,0.25686864215733723,0.35055809805065596,6534,SLC6A7,0.45523999603720866,0.0838111846740297
gene_9423,4.608667520867801,4.5425511449697735,0.06611637589802744,1.1594307974377234,0.2568271316787549,0.35055809805065596,9423,NTN1,0.45523999603720866,0.06611637589802744
gene_85476,5.080534839626107,5.199230917411178,-0.11869607778507074,-1.1680960278663315,0.25701879403510824,0.35060933088534285,85476,GFM1,0.4551765300616994,0.11869607778507074
gene_57758,7.1863820074909395,6.726499901159212,0.45988210633172777,1.1474406884005048,0.2574629067481187,0.3511545033834013,57758,SCUBE2,0.45450175759933903,0.45988210633172777
gene_79023,5.716108735959459,5.824889976233126,-0.1087812402736672,-1.1579895091440897,0.25756044132272327,0.3512268701650053,79023,NUP37,0.45441226634795195,0.1087812402736672
gene_388,5.211207766705639,5.375263145634515,-0.16405537892887523,-1.163773717841608,0.25797990235153084,0.35173813689054545,388,RHOB,0.4537805411422736,0.16405537892887523
gene_84243,4.8803620466958275,4.946135947549007,-0.06577390085317969,-1.1596483674765052,0.2583166772546249,0.3521365096288232,84243,ZDHHC18,0.4532889448010688,0.06577390085317969
gene_366,4.0343239145589465,4.257413846441735,-0.22308993188278858,-1.1559339822636265,0.25846597075132705,0.3522792148814687,366,AQP9,0.45311298023226676,0.22308993188278858
gene_1473,4.093118149680335,4.184175664559087,-0.09105751487875136,-1.1436983432205956,0.2595634264083443,0.35371395657406296,1473,CST5,0.4513478037885283,0.09105751487875136
gene_3815,6.168223770171357,6.484550048684632,-0.3163262785132748,-1.1486232939865815,0.259622139703125,0.3537329256790162,3815,KIT,0.45132451390538236,0.3163262785132748
gene_51046,3.133427373299814,3.203046176169469,-0.06961880286965494,-1.1589538720796808,0.2597510535490198,0.35384751938530434,51046,ST8SIA3,0.4511838446285983,0.06961880286965494
gene_23424,6.190799659180742,6.336637230809605,-0.14583757162886268,-1.148188919935326,0.2605343883909215,0.35485340895534795,23424,TDRD7,0.4499510182964854,0.14583757162886268
gene_4659,6.093722946515844,6.216366468855134,-0.1226435223392901,-1.1502542489689065,0.26078497069459633,0.3551334563847607,4659,PPP1R12A,0.4496084117906189,0.1226435223392901
gene_3101,5.723697370449179,5.955567061819486,-0.23186969137030644,-1.155668712646343,0.2609965715330824,0.3553457212435661,3101,HK3,0.449348909577108,0.23186969137030644
gene_3561,5.477129555154196,5.345239739298124,0.13188981585607173,1.1491029849812426,0.26107583571674947,0.3553457212435661,3561,IL2RG,0.449348909577108,0.13188981585607173
gene_6274,4.124606247205377,4.050254673655984,0.07435157354939292,1.1478694575574018,0.26105293867719664,0.3553457212435661,6274,S100A3,0.449348909577108,0.07435157354939292
gene_22881,4.436194082338115,4.553307622804748,-0.11711354046663303,-1.1397000816708316,0.26188564613268017,0.3563865151662546,22881,ANKRD6,0.44807873701361306,0.11711354046663303
gene_5267,4.63481230979372,4.775650001859707,-0.14083769206598706,-1.1550685930720526,0.26231063484457673,0.35690335688622027,5267,SERPINA4,0.44744936722980966,0.14083769206598706
gene_51087,5.10336030864167,5.226806437539329,-0.12344612889765916,-1.1480269896216653,0.26246312711875774,0.3570493221114263,51087,YBX2,0.4472717871335238,0.12344612889765916
gene_6720,6.932053701589672,6.7873427008404805,0.14471100074919185,1.146980668234258,0.26264176716185084,0.357230801804536,6720,SREBF1,0.4470511016395502,0.14471100074919185
gene_7913,8.855220166316487,9.067292115725682,-0.21207194940919472,-1.1474292951748322,0.2626966271250377,0.3572438891693513,7913,DEK,0.4470351912920057,0.21207194940919472
gene_54361,4.629004473678789,4.443829083052609,0.1851753906261795,1.1536755452014045,0.26280787156646523,0.35733363666673135,54361,WNT4,0.44692610069883,0.1851753906261795
gene_90204,5.116435196399384,5.047656608411912,0.06877858798747205,1.1473990280379713,0.26285643037939366,0.357338135773123,90204,ZSWIM1,0.446920632630397,0.06877858798747205
gene_3237,3.6220273156015748,3.7334319103091094,-0.11140459470753461,-1.1535023015800892,0.2634276946920618,0.35805309896440823,3237,HOXD11,0.44605256308456087,0.11140459470753461
gene_65985,7.7787778545758215,8.068167415778422,-0.28938956120260073,-1.1515524335365792,0.2636697845297086,0.3582588245752079,65985,AACS,0.4458031033252663,0.28938956120260073
gene_2302,5.049499933293365,5.1955396533449045,-0.1460397200515393,-1.1526042586975433,0.2636430108605443,0.3582588245752079,2302,FOXJ1,0.4458031033252663,0.1460397200515393
gene_9152,3.9201518048911477,4.017533056196847,-0.09738125130569975,-1.1517104616159897,0.2638206600835884,0.3584021594151209,9152,SLC6A5,0.44562938232674865,0.09738125130569975
gene_5553,3.678310308056194,3.772189921242343,-0.09387961318614879,-1.1436884847249573,0.26433252422056935,0.3590357660422835,5553,PRG2,0.4448622861818399,0.09387961318614879
gene_8722,8.1010020590182,8.369479111926342,-0.2684770529081426,-1.1470539763600685,0.26448637247434015,0.3591829550180334,8722,CTSF,0.4446842809057711,0.2684770529081426
gene_1369,3.8437838070525236,3.9204233083554025,-0.07663950130287889,-1.1434449109079525,0.2646345854395046,0.3593224417496162,1369,CPN1,0.44451565776429247,0.07663950130287889
gene_29093,7.134729190906558,7.379880337630643,-0.24515114672408522,-1.1465481742311074,0.2646888917252151,0.3593343953849104,29093,MRPL22,0.4445012102628448,0.24515114672408522
gene_57644,3.816204943117789,3.8871421002015087,-0.07093715708371962,-1.1468318300429046,0.2648069237170505,0.3594328423158384,57644,MYH7B,0.44438224279497174,0.07093715708371962
gene_572,5.9245418798223035,6.053756632854574,-0.12921475303227048,-1.1386311637416313,0.2652364823201411,0.3598921822821571,572,BAD,0.4438275871581358,0.12921475303227048
gene_9648,4.966653559583368,5.056532928584564,-0.08987936900119564,-1.1383108549468346,0.26523430777577184,0.3598921822821571,9648,GCC2,0.4438275871581358,0.08987936900119564
gene_1657,6.570970267234318,6.38675964777125,0.1842106194630686,1.1348597966734464,0.2656515757457383,0.360393488002765,1657,DMXL1,0.44322306494607133,0.1842106194630686
gene_27095,7.274452173783822,7.41074248946738,-0.1362903156835582,-1.1379856062397513,0.2658933659509517,0.3606595518575516,27095,TRAPPC3,0.44290256128594,0.1362903156835582
gene_5933,3.1748368268874887,3.114128132706409,0.060708694181079714,1.1410659675137147,0.2659944205584933,0.36073466239917945,5933,RBL1,0.4428121250355933,0.060708694181079714
gene_5008,4.501152122478111,4.377858444329036,0.12329367814907499,1.1452041790986358,0.2662683564278935,0.3610441639270389,5008,OSM,0.4424396707351186,0.12329367814907499
gene_5691,9.808604501393468,9.599021920859203,0.20958258053426526,1.126726749684119,0.26665468696993067,0.36138185395598804,5691,PSMB3,0.44203365842875786,0.20958258053426526
gene_8517,7.340578485676333,7.247324794945246,0.09325369073108636,1.138885505953485,0.266647578684016,0.36138185395598804,8517,IKBKG,0.44203365842875786,0.09325369073108636
gene_6483,5.336354213852147,5.398918256719891,-0.06256404286774409,-1.1392856575681105,0.26656318973203386,0.36138185395598804,6483,ST3GAL2,0.44203365842875786,0.06256404286774409
gene_26017,7.985148233946688,8.108018118762454,-0.12286988481576522,-1.1382784461069435,0.2670887604780225,0.36184593266339743,26017,FAM32A,0.4414763047064927,0.12286988481576522
gene_3803,4.150363921149074,4.237416386704837,-0.08705246555576274,-1.138732746610772,0.26707544800014366,0.36184593266339743,3803,KIR2DL2,0.4414763047064927,0.08705246555576274
gene_55422,6.382656142742721,6.479508760096625,-0.09685261735390416,-1.1276684501930354,0.267345769812579,0.3621319972915843,55422,ZNF331,0.44113310005669754,0.09685261735390416
gene_79930,4.811821592556654,4.632551424297154,0.17927016825949948,1.1387827306137948,0.2678285755251311,0.3627237628060299,79930,DOK3,0.44042399193133425,0.17927016825949948
gene_51566,8.137199307546553,8.38758419843033,-0.2503848908837778,-1.1376028111106526,0.2681850364776612,0.3631442443525532,51566,ARMCX3,0.43992083478975336,0.2503848908837778
gene_10327,9.411456530188117,9.197070024556364,0.21438650563175266,1.1359982217556648,0.26873204640044346,0.3638225562188071,10327,AKR1A1,0.4391103791106675,0.21438650563175266
gene_10735,7.51949037751197,7.689840495198845,-0.17035011768687447,-1.1353569043923226,0.26891112771822945,0.36400260123257766,10735,STAG2,0.4388955127879822,0.17035011768687447
gene_9080,4.605966603122604,4.703689980467339,-0.09772337734473524,-1.135388333156063,0.2690648009480194,0.3641481976155114,9080,CLDN9,0.4387218352842675,0.09772337734473524
gene_6549,4.779638145770652,4.660319494678405,0.1193186510922466,1.1326112232848344,0.2694231195698559,0.3645706605968389,6549,SLC9A2,0.4382182848132296,0.1193186510922466
gene_2835,3.778339779906544,3.8533333037540767,-0.07499352384753255,-1.1340176508315738,0.26983082812396597,0.3650597995023058,2835,GPR12,0.4376359890595037,0.07499352384753255
gene_2673,6.435367413043539,6.7016300634727175,-0.2662626504291783,-1.135063258017511,0.26996241042541375,0.36517525781594595,2673,GFPT1,0.4374986554477602,0.2662626504291783
gene_3001,5.462367875186102,5.200119856278728,0.2622480189073739,1.1175731523144496,0.27005237978665053,0.36520683591996994,3001,GZMA,0.43746110196321353,0.2622480189073739
gene_640,3.8962750902640546,3.757404574630988,0.13887051563306674,1.1281707630574722,0.27007824766020316,0.36520683591996994,640,BLK,0.43746110196321353,0.13887051563306674
gene_4248,5.224604031367658,5.3260965042854425,-0.1014924729177844,-1.1342125164749348,0.27046228227155755,0.3656635238997586,4248,MGAT3,0.43691835975805465,0.1014924729177844
gene_767,3.341801611265129,3.2764390038490525,0.06536260741607647,1.1241813034325796,0.27053042292890195,0.3656930417441867,767,CA8,0.43688330315895657,0.06536260741607647
gene_92856,8.163003239020714,8.377020092974758,-0.21401685395404435,-1.1278292606408307,0.27068598335124866,0.3658407000727042,92856,IMP4,0.43670798056072935,0.21401685395404435
gene_6276,3.9960478168735456,4.085420729590192,-0.08937291271664627,-1.1297782023915348,0.27135903086848046,0.3666875884271715,6276,S100A5,0.43570378970892193,0.08937291271664627
gene_22911,6.609346649398521,6.807190323679601,-0.19784367428107963,-1.1308730057366734,0.27155042516087036,0.36688344011897234,22911,WDR47,0.4354718903897515,0.19784367428107963
gene_1145,4.864632973109712,4.965853396451355,-0.10122042334164316,-1.1318328061264906,0.27165694978384863,0.366905200318798,1145,CHRNE,0.4354461327418639,0.10122042334164316
gene_5053,3.0610120379695585,2.9996142448960805,0.061397793073477924,1.1149038880979036,0.27165945375003314,0.366905200318798,5053,PAH,0.4354461327418639,0.061397793073477924
gene_4833,8.729789785698827,8.997903850163013,-0.26811406446418573,-1.1296061786264404,0.2719130931297217,0.36718496861241656,4833,NME4,0.43511510574503215,0.26811406446418573
gene_5023,5.0960948912394635,5.208550568486127,-0.11245567724666383,-1.1313666015593062,0.2720723967417319,0.3673372742467869,5023,P2RX1,0.43493500092680276,0.11245567724666383
gene_2251,4.947835900281853,5.053056772803974,-0.10522087252212131,-1.1310584437092597,0.27249467663383825,0.3678445233123796,2251,FGF6,0.43433570560739704,0.10522087252212131
gene_4868,4.283994124098085,4.424648244044721,-0.14065411994663535,-1.130932094396174,0.2728901847118656,0.36831546550497396,4868,NPHS1,0.43378004480934457,0.14065411994663535
gene_2115,4.104641745511138,4.015798717851526,0.08884302765961216,1.124470720642608,0.27327660677744114,0.36877398559833435,2115,ETV1,0.43323972294806656,0.08884302765961216
gene_1173,8.227832790267657,7.996010167765579,0.23182262250207764,1.1203095085667467,0.27358594424551924,0.3691283447303717,1173,AP2M1,0.43282260479797857,0.23182262250207764
gene_1179,3.889470027940617,3.996798510894824,-0.10732848295420672,-1.1235013437174877,0.27382501087447714,0.369387787986974,1179,CLCA1,0.4325174664960432,0.10732848295420672
gene_3092,3.994843110500531,4.090602044236351,-0.09575893373582023,-1.1230199027013965,0.2743777512590709,0.37007021378187577,3092,HIP1,0.43171586900040365,0.09575893373582023
gene_5899,6.452635861658899,6.567654288776801,-0.115018427117902,-1.1207917689003717,0.2746066229953914,0.3703156594594614,5899,RALB,0.4314279226439431,0.115018427117902
gene_6988,6.822452322489968,7.037165289479524,-0.21471296698955555,-1.1228776262005833,0.27468782240576506,0.3703495757970912,6988,TCTA,0.4313881484582836,0.21471296698955555
gene_100507436,6.605203100623469,6.810950977369033,-0.20574787674556383,-1.121165536376483,0.2747255685727948,0.3703495757970912,100507436,MICA,0.4313881484582836,0.20574787674556383
gene_2185,5.11244776193456,5.04233385668174,0.07011390525282035,1.118680776085404,0.2747914202841761,0.3703751230558352,2185,PTK2B,0.4313581912190506,0.07011390525282035
gene_9712,4.394919382637452,4.306935354372675,0.0879840282647768,1.1111707259891044,0.27504453094797476,0.3706530138048049,9712,USP6NL,0.4310324642499825,0.0879840282647768
